trip_id,on_time_flag,detention_minutes,driver_id,truck_id
TRIP00083940,1.0,298,DRV00080,TRK00101
TRIP00083941,0.5,0,DRV00087,TRK00107
TRIP00083942,1.0,235,DRV00005,TRK00059
TRIP00083943,0.5,44,DRV00148,TRK00067
TRIP00083944,1.0,19,DRV00035,TRK00030
TRIP00083945,1.0,261,DRV00003,TRK00107
TRIP00083946,1.0,157,DRV00065,TRK00040
TRIP00083947,0.5,125,DRV00039,TRK00052
TRIP00083948,0.5,60,DRV00148,TRK00103
TRIP00083949,1.0,239,DRV00094,TRK00083
TRIP00083950,0.5,94,DRV00018,TRK00070
TRIP00083951,1.0,163,DRV00125,TRK00091
TRIP00083952,1.0,278,DRV00017,TRK00016
TRIP00083953,0.5,64,DRV00124,TRK00068
TRIP00083954,0.0,356,DRV00123,TRK00007
TRIP00083955,0.0,195,DRV00070,TRK00023
TRIP00083956,0.0,261,DRV00141,TRK00012
TRIP00083957,0.5,97,DRV00077,TRK00114
TRIP00083958,0.5,168,DRV00025,TRK00015
TRIP00083959,0.5,245,DRV00038,TRK00085
TRIP00083960,0.5,312,DRV00083,TRK00080
TRIP00083961,0.5,317,DRV00150,TRK00023
TRIP00083962,0.5,142,DRV00025,TRK00039
TRIP00083963,0.5,179,DRV00083,TRK00058
TRIP00083964,0.5,336,DRV00041,TRK00085
TRIP00083965,1.0,201,DRV00146,TRK00039
TRIP00083966,0.5,85,DRV00064,TRK00111
TRIP00083967,1.0,31,DRV00121,TRK00059
TRIP00083968,1.0,284,DRV00013,TRK00097
TRIP00083969,0.5,220,DRV00009,TRK00068
TRIP00083970,0.5,233,DRV00020,TRK00025
TRIP00083971,0.5,165,DRV00028,TRK00086
TRIP00083972,0.5,40,DRV00114,TRK00089
TRIP00083973,0.0,124,DRV00004,TRK00045
TRIP00083974,0.5,317,DRV00087,TRK00010
TRIP00083975,0.5,105,DRV00091,TRK00016
TRIP00083976,0.5,256,DRV00127,TRK00069
TRIP00083977,0.5,226,DRV00024,TRK00048
TRIP00083978,0.5,48,DRV00056,TRK00045
TRIP00083979,0.5,214,DRV00130,TRK00006
TRIP00083980,0.5,54,DRV00100,TRK00064
TRIP00083981,0.0,241,DRV00133,TRK00107
TRIP00083982,0.5,142,DRV00133,TRK00009
TRIP00083983,0.5,105,DRV00058,TRK00082
TRIP00083984,0.0,127,DRV00144,TRK00112
TRIP00083985,0.0,145,DRV00005,TRK00011
TRIP00083986,0.5,247,DRV00108,TRK00004
TRIP00083987,0.0,155,DRV00026,TRK00116
TRIP00083988,0.0,267,DRV00085,TRK00019
TRIP00083989,0.5,153,DRV00146,TRK00044
TRIP00083990,0.0,192,DRV00090,TRK00079
TRIP00083991,1.0,98,DRV00065,TRK00014
TRIP00083992,0.0,159,DRV00005,TRK00114
TRIP00083993,0.5,286,DRV00087,TRK00035
TRIP00083994,0.0,380,DRV00033,TRK00058
TRIP00083995,1.0,282,DRV00070,TRK00101
TRIP00083996,0.0,136,DRV00130,TRK00054
TRIP00083997,0.5,71,DRV00112,TRK00082
TRIP00083998,0.5,163,DRV00057,TRK00099
TRIP00083999,0.5,26,DRV00054,TRK00001
TRIP00084000,0.5,86,DRV00041,TRK00026
TRIP00084001,0.0,290,DRV00013,TRK00068
TRIP00084002,0.5,20,DRV00062,TRK00004
TRIP00084003,0.5,0,DRV00148,TRK00010
TRIP00084004,0.5,225,DRV00033,TRK00040
TRIP00084005,0.5,279,DRV00038,TRK00058
TRIP00084006,0.5,136,DRV00065,TRK00091
TRIP00084007,0.5,221,DRV00075,TRK00031
TRIP00084008,0.5,191,DRV00024,TRK00035
TRIP00084009,1.0,223,DRV00066,TRK00080
TRIP00084010,0.5,236,DRV00110,
TRIP00084011,1.0,212,DRV00141,TRK00045
TRIP00084012,0.5,160,DRV00033,TRK00016
TRIP00084013,1.0,111,DRV00127,TRK00018
TRIP00084014,0.0,301,DRV00098,TRK00065
TRIP00084015,0.5,206,DRV00084,TRK00008
TRIP00084016,0.0,243,,TRK00086
TRIP00084017,1.0,170,DRV00026,TRK00085
TRIP00084018,0.5,127,DRV00037,TRK00093
TRIP00084019,1.0,234,DRV00060,TRK00053
TRIP00084020,0.5,208,DRV00094,TRK00079
TRIP00084021,0.0,139,DRV00017,TRK00078
TRIP00084022,0.0,42,DRV00112,TRK00086
TRIP00084023,0.0,253,DRV00062,TRK00085
TRIP00084024,0.5,238,DRV00130,TRK00015
TRIP00084025,0.5,316,DRV00114,TRK00025
TRIP00084026,0.5,164,DRV00150,TRK00071
TRIP00084027,0.5,248,DRV00085,TRK00033
TRIP00084028,1.0,315,DRV00033,TRK00040
TRIP00084029,0.5,20,DRV00019,TRK00014
TRIP00084030,1.0,234,DRV00005,TRK00090
TRIP00084031,0.5,90,DRV00079,TRK00086
TRIP00084032,0.5,149,DRV00081,TRK00019
TRIP00084033,0.5,190,DRV00122,TRK00068
TRIP00084034,0.0,189,DRV00012,TRK00072
TRIP00084035,1.0,99,DRV00091,TRK00068
TRIP00084036,1.0,259,DRV00141,TRK00013
TRIP00084037,0.0,337,DRV00129,TRK00018
TRIP00084038,0.5,230,DRV00083,TRK00110
TRIP00084039,1.0,115,DRV00041,TRK00033
TRIP00084040,0.0,233,DRV00030,TRK00024
TRIP00084041,0.5,173,DRV00015,TRK00026
TRIP00084042,1.0,286,DRV00112,TRK00031
TRIP00084043,0.5,92,DRV00081,TRK00112
TRIP00084044,1.0,52,DRV00036,TRK00071
TRIP00084045,0.5,101,DRV00091,TRK00092
TRIP00084046,0.5,137,DRV00012,TRK00120
TRIP00084047,0.0,234,DRV00118,TRK00016
TRIP00084048,0.5,326,DRV00005,TRK00086
TRIP00084049,0.0,175,DRV00035,TRK00090
TRIP00084050,0.0,222,DRV00099,TRK00019
TRIP00084051,0.5,285,DRV00014,TRK00061
TRIP00084052,0.5,164,DRV00133,TRK00026
TRIP00084053,1.0,37,DRV00149,TRK00060
TRIP00084054,0.5,242,DRV00077,TRK00051
TRIP00084055,1.0,119,DRV00148,TRK00101
TRIP00084056,1.0,59,DRV00087,TRK00096
TRIP00084057,1.0,218,DRV00142,TRK00078
TRIP00084058,0.5,101,DRV00045,TRK00007
TRIP00084059,1.0,74,DRV00128,TRK00114
TRIP00084060,0.0,342,DRV00085,TRK00086
TRIP00084061,0.5,231,DRV00065,TRK00012
TRIP00084062,0.0,250,DRV00041,TRK00111
TRIP00084063,0.5,229,DRV00074,TRK00019
TRIP00084064,0.5,243,DRV00009,TRK00086
TRIP00084065,1.0,119,DRV00071,TRK00071
TRIP00084066,0.0,8,DRV00127,TRK00039
TRIP00084067,0.0,242,DRV00146,TRK00035
TRIP00084068,0.5,159,DRV00085,TRK00039
TRIP00084069,1.0,151,DRV00003,TRK00063
TRIP00084070,1.0,377,DRV00043,TRK00011
TRIP00084071,0.5,192,DRV00051,TRK00078
TRIP00084072,1.0,157,DRV00043,TRK00040
TRIP00084073,1.0,216,DRV00054,TRK00030
TRIP00084074,1.0,144,DRV00013,TRK00006
TRIP00084075,0.5,345,DRV00037,TRK00020
TRIP00084076,1.0,384,DRV00114,TRK00071
TRIP00084077,0.5,256,DRV00100,TRK00078
TRIP00084078,1.0,117,DRV00058,TRK00040
TRIP00084079,0.5,165,DRV00122,TRK00095
TRIP00084080,0.5,136,DRV00062,TRK00099
TRIP00084081,1.0,143,DRV00004,TRK00029
TRIP00084082,1.0,73,DRV00017,TRK00112
TRIP00084083,0.5,363,DRV00102,TRK00007
TRIP00084084,1.0,334,DRV00117,TRK00098
TRIP00084085,1.0,49,DRV00057,TRK00106
TRIP00084086,0.5,212,DRV00146,TRK00014
TRIP00084087,0.5,162,DRV00119,TRK00012
TRIP00084088,0.5,212,DRV00141,TRK00060
TRIP00084089,1.0,227,DRV00005,TRK00111
TRIP00084090,1.0,112,DRV00023,TRK00051
TRIP00084091,0.0,292,DRV00134,TRK00035
TRIP00084092,0.5,250,DRV00132,TRK00039
TRIP00084093,0.0,161,DRV00081,TRK00009
TRIP00084094,0.5,158,DRV00103,TRK00010
TRIP00084095,0.5,188,DRV00060,TRK00079
TRIP00084096,0.0,122,DRV00059,TRK00016
TRIP00084097,0.5,184,DRV00015,TRK00069
TRIP00084098,0.5,168,DRV00077,TRK00029
TRIP00084099,0.5,18,DRV00127,TRK00006
TRIP00084100,0.5,23,DRV00098,TRK00114
TRIP00084101,0.0,220,DRV00139,TRK00001
TRIP00084102,0.0,191,DRV00011,TRK00031
TRIP00084103,0.0,36,DRV00024,TRK00064
TRIP00084104,0.5,247,DRV00084,TRK00115
TRIP00084105,0.5,179,DRV00098,TRK00058
TRIP00084106,0.5,88,DRV00102,TRK00090
TRIP00084107,1.0,87,DRV00034,TRK00085
TRIP00084108,0.5,3,DRV00099,TRK00002
TRIP00084109,0.5,68,DRV00127,TRK00089
TRIP00084110,0.5,272,DRV00012,TRK00062
TRIP00084111,0.5,151,DRV00147,TRK00090
TRIP00084112,1.0,118,DRV00011,TRK00044
TRIP00084113,1.0,240,DRV00066,TRK00078
TRIP00084114,0.5,231,DRV00134,TRK00103
TRIP00084115,0.0,66,DRV00001,TRK00035
TRIP00084116,1.0,55,DRV00091,TRK00061
TRIP00084117,1.0,169,DRV00085,TRK00091
TRIP00084118,1.0,323,DRV00121,TRK00004
TRIP00084119,0.0,220,DRV00023,TRK00090
TRIP00084120,1.0,159,DRV00069,TRK00089
TRIP00084121,0.5,120,DRV00145,TRK00082
TRIP00084122,1.0,222,DRV00118,TRK00112
TRIP00084123,1.0,106,DRV00019,TRK00024
TRIP00084124,0.5,90,DRV00064,TRK00076
TRIP00084125,0.5,214,DRV00074,TRK00120
TRIP00084126,0.5,97,DRV00083,TRK00085
TRIP00084127,0.5,187,DRV00054,TRK00035
TRIP00084128,0.5,22,DRV00129,TRK00106
TRIP00084129,0.5,130,DRV00005,TRK00058
TRIP00084130,0.5,285,DRV00081,TRK00018
TRIP00084131,0.0,226,DRV00141,TRK00116
TRIP00084132,1.0,62,DRV00075,TRK00057
TRIP00084133,1.0,248,DRV00091,TRK00113
TRIP00084134,0.5,166,DRV00104,TRK00101
TRIP00084135,1.0,120,DRV00041,TRK00065
TRIP00084136,0.5,218,DRV00070,TRK00048
TRIP00084137,0.5,166,DRV00127,TRK00112
TRIP00084138,0.5,188,DRV00123,TRK00053
TRIP00084139,0.5,107,DRV00054,TRK00113
TRIP00084140,0.5,153,DRV00150,TRK00004
TRIP00084141,0.5,286,DRV00130,TRK00029
TRIP00084142,0.5,87,DRV00127,TRK00080
TRIP00084143,0.5,96,DRV00005,TRK00063
TRIP00084144,0.5,167,DRV00010,TRK00097
TRIP00084145,0.0,267,DRV00044,TRK00092
TRIP00084146,0.5,28,DRV00134,TRK00007
TRIP00084147,0.5,80,DRV00078,TRK00001
TRIP00084148,0.5,289,DRV00126,TRK00120
TRIP00084149,0.5,146,DRV00049,TRK00033
TRIP00084150,0.5,0,DRV00109,TRK00091
TRIP00084151,1.0,138,DRV00146,TRK00023
TRIP00084152,0.5,199,DRV00029,TRK00112
TRIP00084153,0.5,130,DRV00029,TRK00065
TRIP00084154,0.5,71,DRV00079,TRK00074
TRIP00084155,1.0,57,DRV00150,
TRIP00084156,0.5,146,DRV00142,TRK00015
TRIP00084157,0.5,140,DRV00057,TRK00099
TRIP00084158,1.0,369,DRV00144,
TRIP00084159,0.0,233,DRV00112,TRK00050
TRIP00084160,0.0,210,DRV00045,TRK00084
TRIP00084161,1.0,55,DRV00061,TRK00079
TRIP00084162,0.5,151,DRV00105,TRK00044
TRIP00084163,0.0,23,DRV00081,TRK00067
TRIP00084164,1.0,89,DRV00064,TRK00059
TRIP00084165,0.5,24,DRV00002,TRK00092
TRIP00084166,0.5,105,DRV00065,TRK00026
TRIP00084167,0.5,184,DRV00057,TRK00085
TRIP00084168,0.5,71,DRV00056,TRK00020
TRIP00084169,0.5,220,DRV00045,TRK00041
TRIP00084170,0.5,177,DRV00064,TRK00015
TRIP00084171,0.5,238,DRV00109,TRK00033
TRIP00084172,0.0,161,,TRK00089
TRIP00084173,0.0,170,DRV00078,TRK00116
TRIP00084174,1.0,318,DRV00088,TRK00092
TRIP00084175,0.0,257,DRV00003,TRK00078
TRIP00084176,0.0,136,DRV00064,TRK00011
TRIP00084177,0.5,141,DRV00061,TRK00036
TRIP00084178,1.0,232,DRV00043,TRK00079
TRIP00084179,1.0,124,DRV00058,TRK00052
TRIP00084180,0.5,205,DRV00112,TRK00060
TRIP00084181,0.0,122,DRV00087,TRK00057
TRIP00084182,0.5,155,DRV00134,TRK00013
TRIP00084183,0.5,188,DRV00022,TRK00006
TRIP00084184,1.0,165,DRV00057,
TRIP00084185,0.5,207,DRV00095,TRK00070
TRIP00084186,1.0,304,DRV00133,TRK00020
TRIP00084187,0.0,103,DRV00059,TRK00078
TRIP00084188,0.5,106,DRV00127,TRK00048
TRIP00084189,1.0,255,,TRK00048
TRIP00084190,1.0,226,DRV00069,TRK00018
TRIP00084191,1.0,168,DRV00098,TRK00098
TRIP00084192,0.5,53,DRV00143,TRK00041
TRIP00084193,1.0,332,DRV00148,TRK00057
TRIP00084194,1.0,277,DRV00098,TRK00115
TRIP00084195,1.0,83,DRV00063,TRK00002
TRIP00084196,0.5,112,DRV00138,TRK00057
TRIP00084197,1.0,147,DRV00034,TRK00072
TRIP00084198,0.0,208,DRV00034,TRK00050
TRIP00084199,1.0,214,DRV00080,TRK00008
TRIP00084200,0.5,0,,TRK00008
TRIP00084201,1.0,180,DRV00054,TRK00064
TRIP00084202,0.5,219,DRV00069,TRK00090
TRIP00084203,0.5,49,DRV00139,TRK00098
TRIP00084204,0.5,166,DRV00081,TRK00040
TRIP00084205,0.0,273,DRV00064,TRK00045
TRIP00084206,1.0,201,DRV00095,TRK00051
TRIP00084207,0.5,149,DRV00018,TRK00012
TRIP00084208,0.5,107,DRV00148,TRK00009
TRIP00084209,1.0,288,DRV00044,TRK00098
TRIP00084210,0.5,229,DRV00119,TRK00019
TRIP00084211,1.0,81,DRV00035,TRK00091
TRIP00084212,1.0,249,DRV00014,TRK00050
TRIP00084213,0.5,97,DRV00104,TRK00110
TRIP00084214,0.0,163,DRV00044,TRK00020
TRIP00084215,0.5,216,DRV00144,TRK00024
TRIP00084216,0.0,70,DRV00005,TRK00029
TRIP00084217,0.5,332,DRV00058,TRK00020
TRIP00084218,0.5,233,DRV00025,TRK00064
TRIP00084219,1.0,0,DRV00069,TRK00004
TRIP00084220,1.0,157,DRV00127,TRK00033
TRIP00084221,0.5,124,DRV00056,TRK00048
TRIP00084222,0.0,294,DRV00138,TRK00096
TRIP00084223,0.5,217,DRV00147,TRK00010
TRIP00084224,0.5,98,DRV00079,TRK00041
TRIP00084225,0.5,162,DRV00109,TRK00051
TRIP00084226,0.0,398,DRV00054,TRK00079
TRIP00084227,1.0,183,DRV00111,TRK00053
TRIP00084228,0.5,154,DRV00039,TRK00061
TRIP00084229,1.0,168,DRV00132,TRK00059
TRIP00084230,1.0,222,DRV00117,TRK00111
TRIP00084231,1.0,203,DRV00074,TRK00012
TRIP00084232,0.5,211,DRV00112,TRK00106
TRIP00084233,0.0,146,DRV00146,TRK00086
TRIP00084234,0.5,115,DRV00047,TRK00013
TRIP00084235,0.0,60,DRV00060,TRK00052
TRIP00084236,1.0,239,DRV00065,TRK00074
TRIP00084237,0.0,254,DRV00109,TRK00110
TRIP00084238,0.5,396,DRV00143,TRK00048
TRIP00084239,0.5,281,DRV00122,TRK00008
TRIP00084240,0.5,86,DRV00119,TRK00070
TRIP00084241,0.0,182,DRV00104,TRK00041
TRIP00084242,0.5,177,DRV00039,TRK00038
TRIP00084243,0.5,252,DRV00088,TRK00014
TRIP00084244,1.0,227,DRV00022,TRK00112
TRIP00084245,0.5,283,,TRK00058
TRIP00084246,0.5,260,DRV00107,TRK00012
TRIP00084247,1.0,167,DRV00070,TRK00049
TRIP00084248,1.0,76,DRV00078,TRK00080
TRIP00084249,0.0,241,DRV00097,TRK00049
TRIP00084250,0.5,204,DRV00005,TRK00063
TRIP00084251,1.0,150,DRV00144,TRK00029
TRIP00084252,1.0,111,DRV00030,TRK00035
TRIP00084253,1.0,178,DRV00138,TRK00033
TRIP00084254,0.5,393,DRV00144,TRK00039
TRIP00084255,0.0,73,DRV00054,TRK00023
TRIP00084256,1.0,276,DRV00145,TRK00110
TRIP00084257,0.0,122,DRV00055,TRK00098
TRIP00084258,1.0,337,DRV00018,TRK00024
TRIP00084259,0.5,48,DRV00055,TRK00048
TRIP00084260,1.0,45,DRV00003,TRK00110
TRIP00084261,0.5,229,DRV00017,TRK00065
TRIP00084262,1.0,102,DRV00128,TRK00074
TRIP00084263,0.5,254,DRV00033,TRK00063
TRIP00084264,0.0,208,DRV00145,TRK00112
TRIP00084265,0.0,162,DRV00059,TRK00086
TRIP00084266,1.0,170,DRV00030,TRK00062
TRIP00084267,0.0,176,DRV00045,TRK00067
TRIP00084268,0.5,241,DRV00087,TRK00033
TRIP00084269,0.5,162,DRV00102,TRK00060
TRIP00084270,0.5,266,DRV00147,TRK00014
TRIP00084271,1.0,112,DRV00088,TRK00024
TRIP00084272,0.0,103,DRV00030,TRK00040
TRIP00084273,1.0,186,DRV00014,TRK00019
TRIP00084274,1.0,126,,TRK00098
TRIP00084275,1.0,218,DRV00149,TRK00014
TRIP00084276,0.0,85,DRV00041,TRK00018
TRIP00084277,1.0,58,DRV00064,TRK00089
TRIP00084278,0.5,245,DRV00037,TRK00061
TRIP00084279,0.5,1,DRV00091,TRK00001
TRIP00084280,0.5,294,DRV00082,TRK00011
TRIP00084281,1.0,380,DRV00121,TRK00044
TRIP00084282,1.0,161,DRV00018,TRK00015
TRIP00084283,0.5,415,DRV00078,TRK00107
TRIP00084284,0.5,152,DRV00128,TRK00055
TRIP00084285,0.5,328,DRV00054,TRK00048
TRIP00084286,1.0,35,DRV00059,TRK00041
TRIP00084287,0.5,105,DRV00111,TRK00107
TRIP00084288,1.0,279,DRV00100,TRK00048
TRIP00084289,0.5,263,DRV00070,TRK00115
TRIP00084290,0.0,82,DRV00014,TRK00115
TRIP00084291,1.0,359,DRV00144,TRK00114
TRIP00084292,0.0,154,DRV00128,TRK00114
TRIP00084293,0.5,252,DRV00121,TRK00036
TRIP00084294,0.5,284,DRV00130,TRK00064
TRIP00084295,0.5,254,,TRK00076
TRIP00084296,1.0,331,DRV00005,TRK00086
TRIP00084297,0.5,156,DRV00016,TRK00029
TRIP00084298,0.0,283,DRV00029,TRK00083
TRIP00084299,1.0,18,DRV00015,TRK00011
TRIP00084300,1.0,167,DRV00080,TRK00030
TRIP00084301,1.0,226,DRV00054,TRK00108
TRIP00084302,0.5,194,DRV00102,TRK00095
TRIP00084303,0.0,378,DRV00075,TRK00050
TRIP00084304,0.5,274,DRV00105,TRK00060
TRIP00084305,0.5,181,DRV00003,TRK00106
TRIP00084306,0.5,72,DRV00033,TRK00054
TRIP00084307,1.0,115,DRV00035,TRK00080
TRIP00084308,0.5,337,DRV00098,TRK00069
TRIP00084309,1.0,107,DRV00120,TRK00078
TRIP00084310,0.5,121,DRV00057,TRK00095
TRIP00084311,0.5,89,DRV00005,TRK00055
TRIP00084312,0.0,159,DRV00013,TRK00096
TRIP00084313,0.5,254,DRV00014,TRK00053
TRIP00084314,1.0,227,DRV00103,TRK00029
TRIP00084315,0.5,206,DRV00034,TRK00044
TRIP00084316,1.0,230,DRV00081,TRK00011
TRIP00084317,0.5,71,DRV00123,TRK00105
TRIP00084318,1.0,171,DRV00006,TRK00023
TRIP00084319,1.0,145,DRV00077,TRK00035
TRIP00084320,0.5,104,DRV00041,TRK00092
TRIP00084321,1.0,91,DRV00105,TRK00019
TRIP00084322,0.0,148,DRV00002,TRK00101
TRIP00084323,1.0,180,DRV00148,TRK00098
TRIP00084324,0.5,310,DRV00043,TRK00053
TRIP00084325,0.5,221,DRV00003,TRK00015
TRIP00084326,1.0,237,DRV00062,TRK00031
TRIP00084327,1.0,214,DRV00012,TRK00048
TRIP00084328,0.5,169,DRV00139,TRK00016
TRIP00084329,1.0,195,DRV00128,TRK00108
TRIP00084330,0.5,158,DRV00095,TRK00112
TRIP00084331,0.0,339,DRV00038,TRK00002
TRIP00084332,1.0,39,DRV00018,TRK00015
TRIP00084333,0.0,89,DRV00056,TRK00115
TRIP00084334,1.0,262,DRV00090,
TRIP00084335,0.0,45,DRV00142,TRK00048
TRIP00084336,0.0,126,DRV00018,TRK00029
TRIP00084337,0.5,90,DRV00141,TRK00001
TRIP00084338,0.0,203,DRV00143,TRK00067
TRIP00084339,1.0,238,DRV00036,TRK00086
TRIP00084340,1.0,123,DRV00079,TRK00076
TRIP00084341,0.5,125,DRV00110,TRK00093
TRIP00084342,1.0,124,DRV00060,TRK00107
TRIP00084343,0.5,34,DRV00059,TRK00045
TRIP00084344,1.0,160,DRV00051,TRK00041
TRIP00084345,0.5,245,DRV00006,TRK00004
TRIP00084346,0.5,106,DRV00018,TRK00115
TRIP00084347,0.5,210,DRV00060,TRK00079
TRIP00084348,0.5,68,DRV00058,TRK00053
TRIP00084349,0.0,239,DRV00064,TRK00009
TRIP00084350,0.5,216,DRV00092,TRK00033
TRIP00084351,0.5,250,DRV00057,TRK00080
TRIP00084352,1.0,165,DRV00017,TRK00030
TRIP00084353,0.5,176,DRV00097,TRK00060
TRIP00084354,0.0,313,DRV00016,TRK00082
TRIP00084355,0.5,330,DRV00006,TRK00033
TRIP00084356,1.0,161,DRV00060,TRK00024
TRIP00084357,0.5,183,DRV00130,TRK00023
TRIP00084358,0.5,256,DRV00019,TRK00073
TRIP00084359,1.0,198,DRV00044,TRK00061
TRIP00084360,0.5,203,DRV00026,TRK00076
TRIP00084361,1.0,262,DRV00149,TRK00026
TRIP00084362,0.0,118,DRV00022,TRK00073
TRIP00084363,1.0,60,DRV00020,TRK00080
TRIP00084364,0.5,305,DRV00079,TRK00054
TRIP00084365,0.5,33,DRV00128,TRK00068
TRIP00084366,0.5,255,DRV00049,TRK00054
TRIP00084367,0.5,147,DRV00022,TRK00090
TRIP00084368,0.5,118,DRV00114,TRK00006
TRIP00084369,1.0,292,DRV00025,TRK00051
TRIP00084370,1.0,178,DRV00078,TRK00041
TRIP00084371,0.5,184,DRV00074,TRK00108
TRIP00084372,0.0,0,DRV00026,TRK00055
TRIP00084373,0.0,321,DRV00056,TRK00039
TRIP00084374,0.0,135,DRV00091,TRK00052
TRIP00084375,0.0,236,DRV00126,TRK00095
TRIP00084376,0.5,160,DRV00014,TRK00018
TRIP00084377,1.0,340,DRV00101,TRK00006
TRIP00084378,0.5,259,DRV00070,TRK00105
TRIP00084379,1.0,165,DRV00121,TRK00086
TRIP00084380,0.5,244,DRV00005,TRK00044
TRIP00084381,1.0,387,DRV00146,TRK00074
TRIP00084382,0.5,274,DRV00088,TRK00011
TRIP00084383,1.0,151,DRV00150,TRK00092
TRIP00084384,0.5,215,DRV00138,TRK00054
TRIP00084385,0.5,112,DRV00058,TRK00026
TRIP00084386,0.5,12,DRV00085,
TRIP00084387,0.5,237,DRV00078,TRK00057
TRIP00084388,0.5,189,DRV00002,TRK00038
TRIP00084389,0.0,174,DRV00004,TRK00001
TRIP00084390,0.0,166,DRV00010,TRK00033
TRIP00084391,1.0,260,DRV00059,TRK00101
TRIP00084392,0.5,146,DRV00071,TRK00084
TRIP00084393,0.5,285,DRV00065,TRK00076
TRIP00084394,1.0,168,DRV00094,TRK00085
TRIP00084395,0.5,0,DRV00088,TRK00050
TRIP00084396,0.5,86,DRV00109,TRK00074
TRIP00084397,1.0,237,DRV00003,TRK00019
TRIP00084398,0.5,192,DRV00075,TRK00002
TRIP00084399,0.0,97,DRV00041,
TRIP00084400,0.5,211,DRV00102,TRK00009
TRIP00084401,0.5,292,DRV00064,TRK00095
TRIP00084402,0.0,5,DRV00078,TRK00067
TRIP00084403,0.5,176,DRV00139,TRK00010
TRIP00084404,0.0,173,DRV00026,TRK00036
TRIP00084405,1.0,231,DRV00070,TRK00016
TRIP00084406,0.5,215,DRV00036,TRK00014
TRIP00084407,0.5,184,DRV00058,TRK00112
TRIP00084408,0.5,187,DRV00002,TRK00084
TRIP00084409,1.0,164,DRV00062,TRK00101
TRIP00084410,0.0,62,DRV00105,TRK00092
TRIP00084411,0.5,344,DRV00050,TRK00010
TRIP00084412,1.0,277,DRV00054,TRK00025
TRIP00084413,1.0,20,DRV00119,TRK00044
TRIP00084414,1.0,123,DRV00004,TRK00083
TRIP00084415,0.5,391,DRV00119,TRK00002
TRIP00084416,0.5,74,DRV00113,TRK00036
TRIP00084417,1.0,84,DRV00092,TRK00116
TRIP00084418,0.5,374,DRV00041,TRK00002
TRIP00084419,1.0,39,DRV00089,TRK00040
TRIP00084420,1.0,59,DRV00005,TRK00107
TRIP00084421,0.0,149,DRV00026,TRK00048
TRIP00084422,0.5,172,DRV00062,TRK00111
TRIP00084423,1.0,344,DRV00084,TRK00112
TRIP00084424,0.5,259,DRV00122,TRK00095
TRIP00084425,0.5,163,DRV00107,TRK00074
TRIP00084426,0.0,127,,TRK00052
TRIP00084427,0.5,219,DRV00143,TRK00051
TRIP00084428,0.5,229,DRV00005,TRK00024
TRIP00084429,1.0,288,DRV00060,TRK00097
TRIP00084430,0.0,262,DRV00091,TRK00101
TRIP00084431,0.0,65,DRV00083,TRK00050
TRIP00084432,1.0,235,DRV00080,TRK00112
TRIP00084433,1.0,174,DRV00044,TRK00013
TRIP00084434,1.0,192,DRV00102,TRK00107
TRIP00084435,0.5,134,DRV00098,TRK00082
TRIP00084436,1.0,145,DRV00003,TRK00049
TRIP00084437,0.5,12,DRV00026,TRK00110
TRIP00084438,0.5,228,DRV00035,TRK00052
TRIP00084439,0.5,210,DRV00016,TRK00065
TRIP00084440,1.0,311,DRV00038,TRK00105
TRIP00084441,1.0,112,DRV00110,TRK00101
TRIP00084442,1.0,26,DRV00085,TRK00097
TRIP00084443,1.0,233,DRV00023,TRK00024
TRIP00084444,0.5,76,DRV00103,TRK00011
TRIP00084445,1.0,390,DRV00026,TRK00059
TRIP00084446,0.5,274,DRV00134,TRK00053
TRIP00084447,1.0,75,DRV00083,TRK00038
TRIP00084448,0.0,149,DRV00005,TRK00016
TRIP00084449,0.0,86,DRV00041,TRK00064
TRIP00084450,0.5,153,DRV00150,TRK00086
TRIP00084451,0.5,0,DRV00121,TRK00068
TRIP00084452,0.5,301,DRV00050,TRK00009
TRIP00084453,0.5,185,DRV00034,TRK00116
TRIP00084454,0.5,178,DRV00089,TRK00010
TRIP00084455,0.5,167,DRV00028,TRK00011
TRIP00084456,0.0,226,DRV00105,TRK00061
TRIP00084457,1.0,328,DRV00087,TRK00011
TRIP00084458,0.0,283,DRV00045,TRK00035
TRIP00084459,0.5,70,DRV00063,TRK00019
TRIP00084460,0.5,137,DRV00105,TRK00072
TRIP00084461,0.5,329,DRV00123,TRK00048
TRIP00084462,0.0,94,DRV00139,TRK00112
TRIP00084463,1.0,266,DRV00020,TRK00035
TRIP00084464,0.5,225,DRV00028,TRK00025
TRIP00084465,1.0,107,DRV00082,TRK00080
TRIP00084466,0.5,242,,TRK00085
TRIP00084467,1.0,152,DRV00039,TRK00051
TRIP00084468,1.0,398,DRV00141,TRK00079
TRIP00084469,1.0,108,DRV00113,TRK00062
TRIP00084470,0.5,190,,TRK00084
TRIP00084471,0.5,180,DRV00043,TRK00086
TRIP00084472,1.0,55,DRV00121,TRK00076
TRIP00084473,0.0,88,DRV00036,TRK00030
TRIP00084474,0.5,291,DRV00113,TRK00093
TRIP00084475,0.5,66,DRV00084,TRK00006
TRIP00084476,1.0,166,DRV00061,
TRIP00084477,0.0,115,DRV00002,TRK00085
TRIP00084478,1.0,211,DRV00077,TRK00074
TRIP00084479,0.0,213,DRV00144,TRK00099
